dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,raw_modalidade_participacao_pix_code,raw_tipo_participante_spi_code,spi_started_at,raw_source_json
spi_participants,spi:31804966,31804966,31804966000105,COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS,SICOOB COOPERMAIS,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""31804966"",""cnpj"":""31804966000105"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS"",""nomeReduzidoParticipante"":""SICOOB COOPERMAIS"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:31841474,31841474,31841474000190,ADOPAY INSTITUICAO DE PAGAMENTO LTDA,ADOPAY INSTITUICAO DE PAGAMENT,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-12-29T19:34:02.000Z,"{""participante"":""31841474"",""cnpj"":""31841474000190"",""nomeParticipante"":""ADOPAY INSTITUICAO DE PAGAMENTO LTDA"",""nomeReduzidoParticipante"":""ADOPAY INSTITUICAO DE PAGAMENT"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-12-29T19:34:02.000Z""}"
spi_participants,spi:31872495,31872495,31872495000172,BANCO C6 S.A.,BCO C6 S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2020-11-03T09:30:00.000Z,"{""participante"":""31872495"",""cnpj"":""31872495000172"",""nomeParticipante"":""BANCO C6 S.A."",""nomeReduzidoParticipante"":""BCO C6 S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:31880826,31880826,31880826000116,BANCO GUANABARA S.A.,BCO GUANABARA S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2020-11-03T09:30:00.000Z,"{""participante"":""31880826"",""cnpj"":""31880826000116"",""nomeParticipante"":""BANCO GUANABARA S.A."",""nomeReduzidoParticipante"":""BCO GUANABARA S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:31895683,31895683,31895683000116,BANCO INDUSTRIAL DO BRASIL S.A.,BCO INDUSTRIAL DO BRASIL S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2020-11-03T09:30:00.000Z,"{""participante"":""31895683"",""cnpj"":""31895683000116"",""nomeParticipante"":""BANCO INDUSTRIAL DO BRASIL S.A."",""nomeReduzidoParticipante"":""BCO INDUSTRIAL DO BRASIL S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32024691,32024691,32024691000150,COMPANHIA GLOBAL DE SOLUCOES E SERVICOS DE PAGAMENTOS S.A.,DOTZPAY IP,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32024691"",""cnpj"":""32024691000150"",""nomeParticipante"":""COMPANHIA GLOBAL DE SOLUCOES E SERVICOS DE PAGAMENTOS S.A."",""nomeReduzidoParticipante"":""DOTZPAY IP"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32074986,32074986,32074986000130,BEETELLER INSTITUIÇÃO DE PAGAMENTO LTDA.,BEETELLER IP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2023-11-10T20:10:00.000Z,"{""participante"":""32074986"",""cnpj"":""32074986000130"",""nomeParticipante"":""BEETELLER INSTITUIÇÃO DE PAGAMENTO LTDA."",""nomeReduzidoParticipante"":""BEETELLER IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2023-11-10T20:10:00.000Z""}"
spi_participants,spi:32192325,32192325,32192325000100,UZZIPAY INSTITUIÇÃO DE PAGAMENTO S.A.,UZZIPAY IP S.A.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2021-03-05T13:42:15.000Z,"{""participante"":""32192325"",""cnpj"":""32192325000100"",""nomeParticipante"":""UZZIPAY INSTITUIÇÃO DE PAGAMENTO S.A."",""nomeReduzidoParticipante"":""UZZIPAY IP S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2021-03-05T13:42:15.000Z""}"
spi_participants,spi:32246162,32246162,32246162000109,AIBR INSTITUIÇÃO DE PAGAMENTO LTDA.,AIBR IP LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2022-12-07T12:53:47.158Z,"{""participante"":""32246162"",""cnpj"":""32246162000109"",""nomeParticipante"":""AIBR INSTITUIÇÃO DE PAGAMENTO LTDA."",""nomeReduzidoParticipante"":""AIBR IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2022-12-07T12:53:47.158Z""}"
spi_participants,spi:32343119,32343119,32343119000153,MÊNTORE INSTITUIÇÃO DE PAGAMENTO S.A.,MÊNTORE IP S.A.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-07-25T22:15:01.725Z,"{""participante"":""32343119"",""cnpj"":""32343119000153"",""nomeParticipante"":""MÊNTORE INSTITUIÇÃO DE PAGAMENTO S.A."",""nomeReduzidoParticipante"":""MÊNTORE IP S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-07-25T22:15:01.725Z""}"
spi_participants,spi:32345784,32345784,32345784000186,C6 CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,C6 CTVM LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2023-12-01T14:20:59.082Z,"{""participante"":""32345784"",""cnpj"":""32345784000186"",""nomeParticipante"":""C6 CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."",""nomeReduzidoParticipante"":""C6 CTVM LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2023-12-01T14:20:59.082Z""}"
spi_participants,spi:32402502,32402502,32402502000135,QI SOCIEDADE DE CRÉDITO DIRETO S.A.,QI SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2021-06-14T12:00:00.000Z,"{""participante"":""32402502"",""cnpj"":""32402502000135"",""nomeParticipante"":""QI SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""QI SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2021-06-14T12:00:00.000Z""}"
spi_participants,spi:32422628,32422628,32422628000171,COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ,CCR DE GUACUI,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-06-05T12:00:31.067Z,"{""participante"":""32422628"",""cnpj"":""32422628000171"",""nomeParticipante"":""COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ"",""nomeReduzidoParticipante"":""CCR DE GUACUI"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-06-05T12:00:31.067Z""}"
spi_participants,spi:32428294,32428294,32428294000143,COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES,CCC DO ESP.SANTO - SICOOB ES,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32428294"",""cnpj"":""32428294000143"",""nomeParticipante"":""COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES"",""nomeReduzidoParticipante"":""CCC DO ESP.SANTO - SICOOB ES"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32430233,32430233,32430233000110,COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO,SICOOB CONEXÃO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32430233"",""cnpj"":""32430233000110"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO"",""nomeReduzidoParticipante"":""SICOOB CONEXÃO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32467086,32467086,32467086000153,COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL,SICOOB SUL,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32467086"",""cnpj"":""32467086000153"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL"",""nomeReduzidoParticipante"":""SICOOB SUL"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32474884,32474884,32474884000102,COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO,SICOOB SUL-LITORÂNEO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32474884"",""cnpj"":""32474884000102"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO"",""nomeReduzidoParticipante"":""SICOOB SUL-LITORÂNEO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32615247,32615247,32615247000109,COOPERATIVA DE CREDITO SICOOB COOPEC LTDA.,CC SICOOB COOPEC LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32615247"",""cnpj"":""32615247000109"",""nomeParticipante"":""COOPERATIVA DE CREDITO SICOOB COOPEC LTDA."",""nomeReduzidoParticipante"":""CC SICOOB COOPEC LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32708748,32708748,32708748000130,WE PAY OUT INSTITUICAO DE PAGAMENTO LTDA.,WE PAY OUT IP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-12-09T14:10:00.000Z,"{""participante"":""32708748"",""cnpj"":""32708748000130"",""nomeParticipante"":""WE PAY OUT INSTITUICAO DE PAGAMENTO LTDA."",""nomeReduzidoParticipante"":""WE PAY OUT IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-12-09T14:10:00.000Z""}"
spi_participants,spi:32906701,32906701,32906701000180,EXPAG SOLUCOES EM PAGAMENTOS E REPRESENTACAO COMERCIAL LTDA,EXPAG SOLUÇÕES EM PAGAMENTOS,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-10-07T12:13:22.313Z,"{""participante"":""32906701"",""cnpj"":""32906701000180"",""nomeParticipante"":""EXPAG SOLUCOES EM PAGAMENTOS E REPRESENTACAO COMERCIAL LTDA"",""nomeReduzidoParticipante"":""EXPAG SOLUÇÕES EM PAGAMENTOS"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-10-07T12:13:22.313Z""}"
spi_participants,spi:32983165,32983165,32983165000117,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO",COOP SICREDI VL DO CERRADO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32983165"",""cnpj"":""32983165000117"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO"",""nomeReduzidoParticipante"":""COOP SICREDI VL DO CERRADO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:32995755,32995755,32995755000160,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA",COOP SICREDI SUDOESTE MT/PA,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""32995755"",""cnpj"":""32995755000160"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA"",""nomeReduzidoParticipante"":""COOP SICREDI SUDOESTE MT/PA"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:33021064,33021064,33021064000128,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU",COOP SICREDI ARAXINGU,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""33021064"",""cnpj"":""33021064000128"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU"",""nomeReduzidoParticipante"":""COOP SICREDI ARAXINGU"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:33022690,33022690,33022690000139,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS",COOP SICREDI BIOMAS,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""33022690"",""cnpj"":""33022690000139"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS"",""nomeReduzidoParticipante"":""COOP SICREDI BIOMAS"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:33172537,33172537,33172537000198,BANCO J.P. MORGAN S.A.,BCO J.P. MORGAN S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2022-10-01T13:00:00.000Z,"{""participante"":""33172537"",""cnpj"":""33172537000198"",""nomeParticipante"":""BANCO J.P. MORGAN S.A."",""nomeReduzidoParticipante"":""BCO J.P. MORGAN S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2022-10-01T13:00:00.000Z""}"
spi_participants,spi:33207641,33207641,33207641000170,CARTWAVE INSTITUICAO DE PAGAMENTOS LTDA,CARTWAVE IP,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-07-15T03:08:17.085Z,"{""participante"":""33207641"",""cnpj"":""33207641000170"",""nomeParticipante"":""CARTWAVE INSTITUICAO DE PAGAMENTOS LTDA"",""nomeReduzidoParticipante"":""CARTWAVE IP"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-07-15T03:08:17.085Z""}"
spi_participants,spi:33264668,33264668,33264668000103,BANCO XP S.A.,BCO XP S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2021-06-01T13:00:00.000Z,"{""participante"":""33264668"",""cnpj"":""33264668000103"",""nomeParticipante"":""BANCO XP S.A."",""nomeReduzidoParticipante"":""BCO XP S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2021-06-01T13:00:00.000Z""}"
spi_participants,spi:33370115,33370115,33370115000127,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF,FURNAS,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""33370115"",""cnpj"":""33370115000127"",""nomeParticipante"":""COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF"",""nomeReduzidoParticipante"":""FURNAS"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:33416108,33416108,33416108000119,"COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL",COOPCENTRAL SICOOB NOVA CENTRAL LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""33416108"",""cnpj"":""33416108000119"",""nomeParticipante"":""COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL"",""nomeReduzidoParticipante"":""COOPCENTRAL SICOOB NOVA CENTRAL LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:33423888,33423888,33423888000124,VILLELA INSTITUICAO DE PAGAMENTO S/A.,VILLELA IP S.A.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-04-03T11:25:52.355Z,"{""participante"":""33423888"",""cnpj"":""33423888000124"",""nomeParticipante"":""VILLELA INSTITUICAO DE PAGAMENTO S/A."",""nomeReduzidoParticipante"":""VILLELA IP S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-04-03T11:25:52.355Z""}"
spi_participants,spi:33440218,33440218,33440218000116,CEOPAG INSTITUICAO DE PAGAMENTO S.A.,CEOPAG IP,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2026-01-08T19:23:47.953Z,"{""participante"":""33440218"",""cnpj"":""33440218000116"",""nomeParticipante"":""CEOPAG INSTITUICAO DE PAGAMENTO S.A."",""nomeReduzidoParticipante"":""CEOPAG IP"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2026-01-08T19:23:47.953Z""}"
spi_participants,spi:33449007,33449007,33449007000144,EMPRESA BRASILEIRA DE BENEFICIOS E PAGAMENTOS INSTITUICAO DE PAGAMENTO LTDA,EMPRESA DE BENEFÍCIOS IP LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-06-13T05:00:13.221Z,"{""participante"":""33449007"",""cnpj"":""33449007000144"",""nomeParticipante"":""EMPRESA BRASILEIRA DE BENEFICIOS E PAGAMENTOS INSTITUICAO DE PAGAMENTO LTDA"",""nomeReduzidoParticipante"":""EMPRESA DE BENEFÍCIOS IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-06-13T05:00:13.221Z""}"
spi_participants,spi:33479023,33479023,33479023000180,BANCO CITIBANK S.A.,BCO CITIBANK S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2021-09-03T09:30:00.000Z,"{""participante"":""33479023"",""cnpj"":""33479023000180"",""nomeParticipante"":""BANCO CITIBANK S.A."",""nomeReduzidoParticipante"":""BCO CITIBANK S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2021-09-03T09:30:00.000Z""}"
spi_participants,spi:33579731,33579731,33579731000192,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA,CCLA CENTRO-SUL GOIANO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""33579731"",""cnpj"":""33579731000192"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA"",""nomeReduzidoParticipante"":""CCLA CENTRO-SUL GOIANO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
