dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,initiation_of_payment,facilitator_of_withdrawal_and_change,raw_source_json
pix_active_participants,pix_active_participants:551,89049738,89049738000157,COOP SICREDI CONFIANÇA,COOP SICREDI CONFIANÇA,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""551"",""nome_reduzido"":""COOP SICREDI CONFIANÇA"",""ispb"":""89049738"",""cnpj"":""89.049.738/0001-57"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:552,19962468,19962468000195,COOP SICREDI COOABCRED RS,COOP SICREDI COOABCRED RS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""552"",""nome_reduzido"":""COOP SICREDI COOABCRED RS"",""ispb"":""19962468"",""cnpj"":""19.962.468/0001-95"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:553,08041950,08041950000176,COOP SICREDI COOPERJURIS,COOP SICREDI COOPERJURIS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""553"",""nome_reduzido"":""COOP SICREDI COOPERJURIS"",""ispb"":""08041950"",""cnpj"":""08.041.950/0001-76"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:554,06078926,06078926000186,COOP SICREDI CREDENOREG,COOP SICREDI CREDENOREG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""554"",""nome_reduzido"":""COOP SICREDI CREDENOREG"",""ispb"":""06078926"",""cnpj"":""06.078.926/0001-86"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:555,04886317,04886317000128,COOP SICREDI CREDJURIS,COOP SICREDI CREDJURIS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""555"",""nome_reduzido"":""COOP SICREDI CREDJURIS"",""ispb"":""04886317"",""cnpj"":""04.886.317/0001-28"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:556,90729369,90729369000122,COOP SICREDI CULTURAS RS/MG,COOP SICREDI CULTURAS RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""556"",""nome_reduzido"":""COOP SICREDI CULTURAS RS/MG"",""ispb"":""90729369"",""cnpj"":""90.729.369/0001-22"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:557,79342069,79342069000153,COOP SICREDI DEXIS,COOP SICREDI DEXIS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""557"",""nome_reduzido"":""COOP SICREDI DEXIS"",""ispb"":""79342069"",""cnpj"":""79.342.069/0001-53"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:558,04525997,04525997000154,COOP SICREDI EDUCAÇÃO RS,COOP SICREDI EDUCAÇÃO RS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""558"",""nome_reduzido"":""COOP SICREDI EDUCAÇÃO RS"",""ispb"":""04525997"",""cnpj"":""04.525.997/0001-54"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:559,07070495,07070495000174,COOP SICREDI EMPREENDEDORES,COOP SICREDI EMPREENDEDORES,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""559"",""nome_reduzido"":""COOP SICREDI EMPREENDEDORES"",""ispb"":""07070495"",""cnpj"":""07.070.495/0001-74"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:560,87733077,87733077000159,COOP SICREDI ESSÊNCIA,COOP SICREDI ESSÊNCIA,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""560"",""nome_reduzido"":""COOP SICREDI ESSÊNCIA"",""ispb"":""87733077"",""cnpj"":""87.733.077/0001-59"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:561,35571249,35571249000131,COOP SICREDI EVOLUÇÃO,COOP SICREDI EVOLUÇÃO,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""561"",""nome_reduzido"":""COOP SICREDI EVOLUÇÃO"",""ispb"":""35571249"",""cnpj"":""35.571.249/0001-31"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:562,41180092,41180092000116,COOP SICREDI EXPANSÃO,COOP SICREDI EXPANSÃO,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""562"",""nome_reduzido"":""COOP SICREDI EXPANSÃO"",""ispb"":""41180092"",""cnpj"":""41.180.092/0001-16"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:563,82527557,82527557000140,COOP SICREDI FRONTEIR PR/SC/SP,COOP SICREDI FRONTEIR PR/SC/SP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""563"",""nome_reduzido"":""COOP SICREDI FRONTEIR PR/SC/SP"",""ispb"":""82527557"",""cnpj"":""82.527.557/0001-40"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:564,88471024,88471024000170,COOP SICREDI GERAÇÕES RS/MG,COOP SICREDI GERAÇÕES RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""564"",""nome_reduzido"":""COOP SICREDI GERAÇÕES RS/MG"",""ispb"":""88471024"",""cnpj"":""88.471.024/0001-70"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:565,81115149,81115149000118,COOP SICREDI GRANDES LAGOS,COOP SICREDI GRANDES LAGOS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""565"",""nome_reduzido"":""COOP SICREDI GRANDES LAGOS"",""ispb"":""81115149"",""cnpj"":""81.115.149/0001-18"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:566,37442605,37442605000142,COOP SICREDI GRANDES RIOS,COOP SICREDI GRANDES RIOS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""566"",""nome_reduzido"":""COOP SICREDI GRANDES RIOS"",""ispb"":""37442605"",""cnpj"":""37.442.605/0001-42"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:567,89990501,89990501000176,COOP SICREDI IBIRAIARAS RS/MG,COOP SICREDI IBIRAIARAS RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""567"",""nome_reduzido"":""COOP SICREDI IBIRAIARAS RS/MG"",""ispb"":""89990501"",""cnpj"":""89.990.501/0001-76"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:568,84974278,84974278000150,COOP SICREDI IGUAÇU PR/SC E REGIÃO METROP. DE CAMPINAS/SP,COOP SICREDI IGUAÇU PR/SC E REGIÃO METROP. DE CAMPINAS/SP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""568"",""nome_reduzido"":""COOP SICREDI IGUAÇU PR/SC E REGIÃO METROP. DE CAMPINAS/SP"",""ispb"":""84974278"",""cnpj"":""84.974.278/0001-50"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:569,97489280,97489280000185,COOP SICREDI INTEGRAÇÃO BAHIA,COOP SICREDI INTEGRAÇÃO BAHIA,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""569"",""nome_reduzido"":""COOP SICREDI INTEGRAÇÃO BAHIA"",""ispb"":""97489280"",""cnpj"":""97.489.280/0001-85"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:570,26549311,26549311000106,COOP SICREDI INTEGRAÇÃO MT/AP/PA,COOP SICREDI INTEGRAÇÃO MT/AP/PA,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""570"",""nome_reduzido"":""COOP SICREDI INTEGRAÇÃO MT/AP/PA"",""ispb"":""26549311"",""cnpj"":""26.549.311/0001-06"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:571,81054686,81054686000103,COOP SICREDI INTEGRAÇÃO PR/SC,COOP SICREDI INTEGRAÇÃO PR/SC,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""571"",""nome_reduzido"":""COOP SICREDI INTEGRAÇÃO PR/SC"",""ispb"":""81054686"",""cnpj"":""81.054.686/0001-03"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:572,91159764,91159764000180,COOP SICREDI INTEGRAÇÃO RS/MG,COOP SICREDI INTEGRAÇÃO RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""572"",""nome_reduzido"":""COOP SICREDI INTEGRAÇÃO RS/MG"",""ispb"":""91159764"",""cnpj"":""91.159.764/0001-80"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:573,90497256,90497256000149,COOP SICREDI INTERESTADOS,COOP SICREDI INTERESTADOS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""573"",""nome_reduzido"":""COOP SICREDI INTERESTADOS"",""ispb"":""90497256"",""cnpj"":""90.497.256/0001-49"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:574,05545390,05545390000107,COOP SICREDI LENÇÓIS,COOP SICREDI LENÇÓIS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""574"",""nome_reduzido"":""COOP SICREDI LENÇÓIS"",""ispb"":""05545390"",""cnpj"":""05.545.390/0001-07"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:575,02924977,02924977000120,COOP SICREDI MEDICRED,COOP SICREDI MEDICRED,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""575"",""nome_reduzido"":""COOP SICREDI MEDICRED"",""ispb"":""02924977"",""cnpj"":""02.924.977/0001-20"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:576,73113243,73113243000100,COOP SICREDI MORADA DO SOL SP,COOP SICREDI MORADA DO SOL SP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""576"",""nome_reduzido"":""COOP SICREDI MORADA DO SOL SP"",""ispb"":""73113243"",""cnpj"":""73.113.243/0001-00"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:577,03662047,03662047000109,COOP SICREDI MP,COOP SICREDI MP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""577"",""nome_reduzido"":""COOP SICREDI MP"",""ispb"":""03662047"",""cnpj"":""03.662.047/0001-09"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:578,03065046,03065046000187,COOP SICREDI NOROESTE SP,COOP SICREDI NOROESTE SP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""578"",""nome_reduzido"":""COOP SICREDI NOROESTE SP"",""ispb"":""03065046"",""cnpj"":""03.065.046/0001-87"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:579,83315408,83315408000180,COOP SICREDI NORTE,COOP SICREDI NORTE,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,false,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""579"",""nome_reduzido"":""COOP SICREDI NORTE"",""ispb"":""83315408"",""cnpj"":""83.315.408/0001-80"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Não"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:580,02843443,02843443000170,COOP SICREDI NORTE SC,COOP SICREDI NORTE SC,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""580"",""nome_reduzido"":""COOP SICREDI NORTE SC"",""ispb"":""02843443"",""cnpj"":""02.843.443/0001-70"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:581,79063574,79063574000169,COOP SICREDI NORTE SUL,COOP SICREDI NORTE SUL,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""581"",""nome_reduzido"":""COOP SICREDI NORTE SUL"",""ispb"":""79063574"",""cnpj"":""79.063.574/0001-69"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
